importId;prodProcess_code;name;priority;workCenter_code;description;minCapacityPerCycle;maxCapacityPerCycle;durationPerCycle_seconds
;PP-5015-1;CORTE CO1;1;CORTE;"PROCESO DELANTERO: CORTAR SEGUN MINI TRAZO, VERIFICAR LAS ESPECIFICACIONES DEL MINI TRAZO, VERIFICAR QUE LAS LETRAS DEL TRAZO NO ESTEN MONTADAS, CORTE ENTREGA 1 TRAZO POR CADA COLOR A CORTAR, ASI TODAS LAS PIEZAS QUEDAN CON SU RESPECTIVO MOLDE. ENTREGAR REF COMPLETA A MODULO DE ALFILERADO, MARCAR LOS TIQUETES SEGUN PAQUETE CON LA REFERENCIA Y NOMBRE QUE CORRESPONDE DEL CLIENTE, PAQUETEADO POR SEPARADO DELANTEROS Y POSTERIORES, COLAS, COPAS, MANGAS PAQUETEANDO POR SEPARADO Y EN BOLSAS TRANSPARENTES CON TIQUETES MARCADOS EN REF, TALLA, COLOR, MARQUILLA, PAQUETE, CLIENTE. 
PUNTADAS POR PULGADAS P X P: 
RECORRIDO OPERACIONAL DELANTERO : CORTAR SEGUN MINI TRAZO, VER MUESTRA FISICA";0;0;0
;PP-5015-1;CORTE CO2;2;CORTE;"PROCESO DELANTERO: ENTREGAR REF COMPLETA A MODULO DE ALFILERADO, MARCAR LOS TIQUETES SEGUN PAQUETE CON LA REFERENCIA Y NOMBRE QUE CORRESPONDE DEL CLIENTE, PAQUETEADO POR SEPARADO DELANTEROS Y POSTERIORES, COLAS, COPAS, MANGAS PAQUETEANDO POR SEPARADO Y EN BOLSAS TRANSPARENTES CON TIQUETES MARCADOS EN REF, TALLA, COLOR, MARQUILLA, PAQUETE, CLIENTE. 
PUNTADAS POR PULGADAS P X P: 
RECORRIDO OPERACIONAL DELANTERO : ENTREGAR A ALFILERADO, VER MUESTRA FISICA";0;0;0
;PP-5015-1;MANUAL MN3;3;MANUAL;"PROCESO DELANTERO: CORTAR ABROCHADURA SEGUN REFERENCIA Y TALLA, VERIFICAR CON MANUAL 
PUNTADAS POR PULGADAS P X P: 
RECORRIDO OPERACIONAL DELANTERO : CORTAR ABROCHADURA 3 HILERAS, VER MUESTRA FISICA";0;0;0
;PP-5015-1;FILETEADORA FILETE PERLA F18;4;FILETEADORA FILETE PERLA;"PROCESO DELANTERO: SE FILETEA ABROCHADURA HEMBRA POR EL DERECHO EN LA PARTE INFERIOR, DEJANDO 5mm DESDE EL INICIO DEL GANCHO (LADO DERECHO)
PUNTADAS POR PULGADAS P X P: 10
RECORRIDO OPERACIONAL DELANTERO : FILETEAR ABROCHADURA HEMBRA PARTE INFERIOR FILETE PERLA, VER MUESTRA FISICA";0;0;0
;PP-5015-1;ALFILERADO APP;5;ALFILERADO;"PROCESO DELANTERO: SE ENTREGA REFERENCIA A PRODUCCION
PUNTADAS POR PULGADAS P X P: 
RECORRIDO OPERACIONAL DELANTERO : ALFILERADO ENVIA COLAS (LYCRA) A PLANA (DEVOLUCION), VER MUESTRA FISICA";0;0;0
;PP-5015-1;PLANA PINZAS P5;6;PLANA PINZAS;"PROCESO DELANTERO: HACER PINZAS A COLAS, PIQUETES DE GUIA
PUNTADAS POR PULGADAS P X P: 20
RECORRIDO OPERACIONAL DELANTERO : PINZA X2 30 X H, X3 25 X H, VER MUESTRA FISICA";0;0;0
;PP-5015-1;FILETEADORA FILETE PERLA F13;7;FILETEADORA FILETE PERLA;"PROCESO DELANTERO: FILETEAR PROTECTOR INTIMO O ALETILLON = (PREPARAR ALETILLON CON CIERRE DE ENTREPIERNA SEGUN MEDIDA POR REF Y TALLA)
PUNTADAS POR PULGADAS P X P: 20
RECORRIDO OPERACIONAL DELANTERO : FILETE PERLA ALETILLON 200 X H, VER MUESTRA FISICA";0;0;0
;PP-5015-1;ALFILERADO A1;8;ALFILERADO;"PROCESO DELANTERO: ALFILERAR DELANTERO CON DELANTERO FORRO DE ACUERDO A REFERENCIA + (DELANTERO FORRO INTERNO SI LO TIENE) ENTREGAR REFERENCIA A PRODUCCION 
PUNTADAS POR PULGADAS P X P: 
RECORRIDO OPERACIONAL DELANTERO : ALFILERAR DELANTERO X1 40 X H, VER MUESTRA FISICA";0;0;0
;PP-5015-1;FILETEADORA F1;9;"FILETEADORA ";"PROCESO DELANTERO: FIJAR FORRO DELANTERO (Y COPAS SI LAS TIENE)
PUNTADAS POR PULGADAS P X P: 12
RECORRIDO OPERACIONAL DELANTERO : FILETEAR DELANTERO COMPLETO 50 X H, VER MUESTRA FISICA";0;0;0
;PP-5015-1;FILETEADORA F4;10;"FILETEADORA ";"PROCESO DELANTERO: FILETEAR POSTERIOR PARA FIJAR FORRO (PIERNAS)(Y MARQUILLAR SI EL DISEÑO LO REQUIERE) SEGUN REFERENCIA
PUNTADAS POR PULGADAS P X P: 12
RECORRIDO OPERACIONAL DELANTERO : FILETEAR POSTERIOR COMPLETO 50 X H, VER MUESTRA FISICA";0;0;0
;PP-5015-1;COLLARIN (3 AGUJAS CON RECUBRIDOR) C12;11;COLLARIN (3 AGUJAS CON RECUBRIDOR);"PROCESO DELANTERO: FIJAR FORROS DE DELANTERO SIN DEJAR PESTAÑA CON LA AGUJA QUE CAE AL ORILLO, SEGUN REFERENCIA 
PUNTADAS POR PULGADAS P X P: 16
RECORRIDO OPERACIONAL DELANTERO : FIGURAR DELANTERO 75 X H, VER MUESTRA FISICA";0;0;0
;PP-5015-1;PLANA P2;12;PLANA;"PROCESO DELANTERO: FIJAR ABROCHADURA HILERAS CONTINUAS AL DELANTERO 
PUNTADAS POR PULGADAS P X P: 14
RECORRIDO OPERACIONAL DELANTERO : FIJAR ABROCHADURA HILERAS CONTINUAS 30 X H, VER MUESTRA FISICA";0;0;0
;PP-5015-1;COLLARIN (3 AGUJAS CON RECUBRIDOR) C7;13;COLLARIN (3 AGUJAS CON RECUBRIDOR);"PROCESO DELANTERO: FIJAR ABROCHADURA HILERAS CONTINUAS VERTICALMENTE EN EL DELANTERO, PARA FAJA COMPLETA SI LA REF ES ABIERTA EN LA PARTE INTIMA FIJAR PARTE INFERIOR UNIENDO PROTECTOR INTIMO 
PUNTADAS POR PULGADAS P X P: 16
RECORRIDO OPERACIONAL DELANTERO : FIGURADO ABROCHADURA 70 X H, VER MUESTRA FISICA";0;0;0
;PP-5015-1;MANUAL M8;14;MANUAL;"PROCESO DELANTERO: MARCAR VARILLAS SEGUN LA REFERENCIA (SI ES CURVA CON PLANTILLA)
PUNTADAS POR PULGADAS P X P: 
RECORRIDO OPERACIONAL DELANTERO : MARCAR VARILLAS 100 X H, VER MUESTRA FISICA";0;0;0
;PP-5015-1;COLLARIN (3 AGUJAS CON RECUBRIDOR) C17;15;COLLARIN (3 AGUJAS CON RECUBRIDOR);"PROCESO DELANTERO: UNIR COLAS Y PIERNAS SEGUN DISEÑO, PIQUETES DE INDICACION TENER EN CUENTA (SI ES CON CIERRE DE ENTREPIERNA (SE UNE HASTA EL INICIO DE LA COLA O CUADRO DE CIERRE), CON PROTECTOR INTIMO ABIERTA DE ENTREPIERNA (SE DEJA ABIERTO 12 CM EN EL POSTERIOR), HUECO DE ENTREPÍERNA (LLEVA PIQUEES DE INDICACION O ES CERRADA LA ENTREPIERNA)
PUNTADAS POR PULGADAS P X P: 16
RECORRIDO OPERACIONAL DELANTERO : UNIR COLA Y PIERNA CON LA ESPALDA 45 X H, VER MUESTRA FISICA";0;0;0
;PP-5015-1;2 AGUJAS P6;16;2 AGUJAS;"PROCESO DELANTERO: COLOCAR TAPAVARILLAS SEGUN REFERENCIA (MARCAS DE INDICACION O PIQUETES)
PUNTADAS POR PULGADAS P X P: 14
RECORRIDO OPERACIONAL DELANTERO : COLOCAR TAPAVARILLAS 50 X H, VER MUESTRA FISICA";0;0;0
;PP-5015-1;FLATSE MEAR FL2;17;"FLATSE MEAR ";"PROCESO DELANTERO: UNIR COSTADOS Y POSTERIOR ESPALDA
PUNTADAS POR PULGADAS P X P: 16
RECORRIDO OPERACIONAL DELANTERO : UNIR COSTADO 60 X H, VER MUESTRA FISICA";0;0;0
;PP-5015-1;COLLARIN (3 AGUJAS CON RECUBRIDOR) C4;18;COLLARIN (3 AGUJAS CON RECUBRIDOR);"PROCESO DELANTERO: FIJAR ENCAJE EN PIERNA Y COLOCAR ENCAJE EN IMPERIO (SUPERIOR) SI LA PRENDA LO REQUIERE),QUÉ LA PESTAÑA NO SEA SUPERIOR A 2mm PARA ENCAJE SILICONADO 5 CM Y SIN CAERCE DE LA MORA PARA EL ENCAJE CELESTIAL 3 CM
PUNTADAS POR PULGADAS P X P: 16
RECORRIDO OPERACIONAL DELANTERO : FIJAR ENCAJE CON FOLDER 75 X H, VER MUESTRA FISICA";0;0;0
;PP-5015-1;FLATSE MEAR FL3;19;"FLATSE MEAR ";"PROCESO DELANTERO: SE UNE LA ENTREPIERNA 
PUNTADAS POR PULGADAS P X P: 16
RECORRIDO OPERACIONAL DELANTERO : UNIR ENTREPIERNA 55 X H, VER MUESTRA FISICA";0;0;0
;PP-5015-1;FILETEADORA F10;20;"FILETEADORA ";"PROCESO DELANTERO: EMPAREJAR DELANTERO SUPERIOR 
PUNTADAS POR PULGADAS P X P: 10
RECORRIDO OPERACIONAL DELANTERO : EMPAREJAR DELANTERO X2 60 X H, X1 120 X H, VER MUESTRA FISICA";0;0;0
;PP-5015-1;FILETEADORA FILETE PERLA F9;21;FILETEADORA FILETE PERLA;"PROCESO DELANTERO: FILETEAR HUECO DE ENTREPIERNA, PARA EMPAREJAR
PUNTADAS POR PULGADAS P X P: 18
RECORRIDO OPERACIONAL DELANTERO : FILETE PERLA, FILETEAR HUECO DE LA ENTREPIERNA, VER MUESTRA FISICA";0;0;0
;PP-5015-1;COLLARIN (2 AGUJAS SIN RECUBRIDOR) C8;22;COLLARIN (2 AGUJAS SIN RECUBRIDOR);"PROCESO DELANTERO: SESGAR PRENDA SEGUN REFERENCIA (SI TIENE VELCRO CON SESGO ALGODON)
PUNTADAS POR PULGADAS P X P: 16
RECORRIDO OPERACIONAL DELANTERO : SESGAR 75 X H, VER MUESTRA FISICA";0;0;0
;PP-5015-1;PRESILLADORA PR3;23;PRESILLADORA;"PROCESO DELANTERO: PRESILLAR SOBRE TAPAVARILLAS PARTE SUPERIOR (SI TIENE SESGO)=A 2 MM DEL ORILLO DEL SESGO SIN PISARLO, COLOCAR Z Y PASADOR SI ES CON CIERRE SEGUN REFERENCIA
PUNTADAS POR PULGADAS P X P: 20
RECORRIDO OPERACIONAL DELANTERO : PRESILLAR SOBRE TAPA VARILLAS, VER MUESTRA FISICA";0;0;0
;PP-5015-1;MANUAL M6;24;MANUAL;"PROCESO DELANTERO: METER VARILLAS POR EL CENTRO DEL TAPAVARILLAS 
PUNTADAS POR PULGADAS P X P: 
RECORRIDO OPERACIONAL DELANTERO : METER VARILLAS X9 50 X H, VER MUESTRA FISICA";0;0;0
;PP-5015-1;MANUAL M10;25;MANUAL;"PROCESO DELANTERO: VERIFICAR QUE LAS DISTANCIAS ENTRE COSTURAS DE LA ENTREPIERNA ESTEN PAREJAS Y ANEXAR AL PAQUETE EL ALETILLON PREPARADO CON EL CIERRE CORRESPONDIENTE A LA REFERENCIA Y TALLA
PUNTADAS POR PULGADAS P X P: 
RECORRIDO OPERACIONAL DELANTERO : VERIFICAR DISTANCIA DE COSTURAS Y ANEXAR ALETILLON, VER MUESTRA FISICA";0;0;0
;PP-5015-1;ZIG ZAG Z2;26;ZIG ZAG;"PROCESO DELANTERO: COLOCAR CIERRE CON ALETILLON EN EL HUECO DE ENTREPIERNA, SE DEJA EN FORMA DE CUADRO EN EL POSTERIOR, LOS PUNTEROS METALICOS QUEDAN AL ORILLO DEL INICIO Y DEL FINAL DEL HUECO DE LA ENTREPIERNA 
PUNTADAS POR PULGADAS P X P: ANCHO 0,4 LARGO 0,3 
RECORRIDO OPERACIONAL DELANTERO : FIJAR CIERRE ENTREPIERNA 35 X H, VER MUESTRA FISICA";0;0;0
;PP-5015-1;COLLARIN (3 AGUJAS CON RECUBRIDOR) C18;27;COLLARIN (3 AGUJAS CON RECUBRIDOR);"PROCESO DELANTERO: FIJAR PROTECTOR INTIMO PARTE INFERIOR SOBRE LA ABROCHADURA 
PUNTADAS POR PULGADAS P X P: 16
RECORRIDO OPERACIONAL DELANTERO : FIGURADO PARTE INFERIOR DE LA ABROCHADURA 70 X H, VER MUESTRA FISICA";0;0;0
;PP-5015-1;BASS B4;28;BASS;"PROCESO DELANTERO: SE FIJA LA ABROCHADURA MACHO EN LA PARTE INFERIOR CUBRIENDO COSTURAS DE LA COLLARIN 
PUNTADAS POR PULGADAS P X P: 20
RECORRIDO OPERACIONAL DELANTERO : REMATE EN ABROCHADURA MACHO, VER MUESTRA FISICA";0;0;0
;PP-5015-1;BASS B3;29;BASS;"PROCESO DELANTERO: FIJAR GAFETE SEGUN DISEÑO
PUNTADAS POR PULGADAS P X P: 20
RECORRIDO OPERACIONAL DELANTERO : UNIR GAFETE, VER MUESTRA FISICA";0;0;0
;PP-5015-1;FILETEADORA FILETE PERLA F14;30;FILETEADORA FILETE PERLA;"PROCESO DELANTERO: FILETEAR ALETILLON DE ENTREPIERNA POR EL REVEZ PARTE POSTERIOR FINAL DE CIERRE
PUNTADAS POR PULGADAS P X P: 20
RECORRIDO OPERACIONAL DELANTERO : FILETE PERLA ALETILLON (EMPAREJAR) 200 X H, VER MUESTRA FISICA";0;0;0
;PP-5015-1;PRESILLADORA PR2;31;PRESILLADORA;"PROCESO DELANTERO: SE PRESILLA DE ACUERDO A LA REF., VER MUESTRA FISICA (PRENDAS ABIERTAS EN LA PARTE INTIMA CON ABROCHADURA EN FRENTE LLEVA Z DE 9 MM CON ANEXO DE PASADORES PARA Z)
PUNTADAS POR PULGADAS P X P: 20
RECORRIDO OPERACIONAL DELANTERO : PRESILLAR COMPLETO 30X H, VER MUESTRA FISICA";0;0;0
;PP-5030-1;PRE VERIFICACION;1;;TODAS LAS PUNTADAS SE DEBEN DE VERIFICAR QUE NO REVIENTEN ANTES DE INICIAR EL PROCESO EN LAS PRENDAS;0;0;0
;PP-5030-1;CORTE CO1;2;CORTE;"PROCESO DELANTERO: CORTAR SEGUN MINI TRAZO, VERIFICAR LAS ESPECIFICACIONES DEL MINI TRAZO, VERIFICAR QUE LAS LETRAS DEL TRAZO NO ESTEN MONTADAS, CORTE ENTREGA 1 TRAZO POR CADA COLOR A CORTAR, ASI TODAS LAS PIEZAS QUEDAN CON SU RESPECTIVO MOLDE. ENTREGAR REF COMPLETA A MODULO DE ALFILERADO, MARCAR LOS TIQUETES SEGUN PAQUETE CON LA REFERENCIA Y NOMBRE QUE CORRESPONDE DEL CLIENTE, PAQUETEADO POR SEPARADO DELANTEROS Y POSTERIORES, COLAS, COPAS, MANGAS PAQUETEANDO POR SEPARADO Y EN BOLSAS TRANSPARENTES CON TIQUETES MARCADOS EN REF, TALLA, COLOR, MARQUILLA, PAQUETE, CLIENTE. 
PUNTADAS POR PULGADAS P X P: 
RECORRIDO OPERACIONAL DELANTERO : CORTAR SEGUN MINI TRAZO, VER MUESTRA FISICA";0;0;0
;PP-5030-1;CORTE CO2;3;CORTE;"PROCESO DELANTERO: ENTREGAR REF COMPLETA A MODULO DE ALFILERADO, MARCAR LOS TIQUETES SEGUN PAQUETE CON LA REFERENCIA Y NOMBRE QUE CORRESPONDE DEL CLIENTE, PAQUETEADO POR SEPARADO DELANTEROS Y POSTERIORES, COLAS, COPAS, MANGAS PAQUETEANDO POR SEPARADO Y EN BOLSAS TRANSPARENTES CON TIQUETES MARCADOS EN REF, TALLA, COLOR, MARQUILLA, PAQUETE, CLIENTE. 
PUNTADAS POR PULGADAS P X P: 
RECORRIDO OPERACIONAL DELANTERO : ENTREGAR A ALFILERADO, VER MUESTRA FISICA";0;0;0
;PP-5030-1;MANUAL MN3;4;MANUAL;"PROCESO DELANTERO: CORTAR ABROCHADURA SEGUN REFERENCIA Y TALLA, VERIFICAR CON MANUAL 
PUNTADAS POR PULGADAS P X P: 
RECORRIDO OPERACIONAL DELANTERO : CORTAR ABROCHADURA 3 HILERAS, VER MUESTRA FISICA";0;0;0
;PP-5030-1;ALFILERADO PINZAS BBL APP;5;"ALFILERADO PINZAS BBL ";"PROCESO DELANTERO: ALFILERADO MARCAR PINZAS DE COLAS CON PLANTILLA Y ENTREGAR A MAQUINA PLANA, SI LAS PINZAS ESTAN ABIERTAS (CORTADAS) EN FORMA DE V SE ENVIAN A Z1 Y NO SE MARCAN, LA MAQUINA QUE HACE LA PINZA DEVUELVE LAS COLAS A ALFILERADO,SE ENTREGA REFERENCIA A PRODUCCION
PUNTADAS POR PULGADAS P X P: 
RECORRIDO OPERACIONAL DELANTERO : ALFILERADO ENVIA COLAS PRODUCCION, VER MUESTRA FISICA";0;0;0
;PP-5030-1;FILETEADORA FILETE PERLA F17;6;FILETEADORA FILETE PERLA;"PROCESO DELANTERO: SE FILETEA ABROCHADURA HEMBRA PARTE INFERIOR POR EL REVEZ
PUNTADAS POR PULGADAS P X P: 10
RECORRIDO OPERACIONAL DELANTERO : FILETEAR ABROCHADURA HEMBRA PARTE INFERIOR FILETE PERLA, VER MUESTRA FISICA";0;0;0
;PP-5030-1;PLANA PINZAS P5;7;PLANA PINZAS;"PROCESO DELANTERO: HACER PINZAS A COLAS, PIQUETES DE GUIA
PUNTADAS POR PULGADAS P X P: 20
RECORRIDO OPERACIONAL DELANTERO : PINZA X2 30 X H, X3 25 X H, VER MUESTRA FISICA";0;0;0
;PP-5030-1;FILETEADORA FILETE PERLA PREPA CIERRE F13;8;FILETEADORA FILETE PERLA PREPA CIERRE;"PROCESO DELANTERO: FILETEAR PROTECTOR INTIMO O ALETILLON = (PREPARAR ALETILLON CON CIERRE DE ENTREPIERNA SEGUN MEDIDA POR REF Y TALLA)
PUNTADAS POR PULGADAS P X P: 20
RECORRIDO OPERACIONAL DELANTERO : FILETE PERLA ALETILLON 200 X H, VER MUESTRA FISICA";0;0;0
;PP-5030-1;ALFILERADO DELANTERO A1;9;ALFILERADO DELANTERO;"PROCESO DELANTERO: ALFILERAR DELANTERO CON DELANTERO FORRO DE ACUERDO A REFERENCIA + (DELANTERO FORRO INTERNO SI LO TIENE) ENTREGAR REFERENCIA A PRODUCCION 
PUNTADAS POR PULGADAS P X P: 
RECORRIDO OPERACIONAL DELANTERO : ALFILERAR DELANTERO X1 40 X H, VER MUESTRA FISICA";0;0;0
;PP-5030-1;FILETEADORA F1;10;"FILETEADORA ";"PROCESO DELANTERO: FILETEAR DELANTERO, PARA FIJAR FORRO CONTORNO (Y COPAS SI LAS TIENE)
PUNTADAS POR PULGADAS P X P: 12
RECORRIDO OPERACIONAL DELANTERO : FILETEAR DELANTERO COMPLETO 70 X H, VER MUESTRA FISICA";0;0;0
;PP-5030-1;COLLARIN (3 AGUJAS CON RECUBRIDOR) C12;11;COLLARIN (3 AGUJAS CON RECUBRIDOR);"PROCESO DELANTERO: FIJAR FORROS DE DELANTERO SIN DEJAR PESTAÑA CON LA AGUJA QUE CAE AL ORILLO, SEGUN REFERENCIA 
PUNTADAS POR PULGADAS P X P: 16
RECORRIDO OPERACIONAL DELANTERO : FIGURAR DELANTERO 75 X H, VER MUESTRA FISICA";0;0;0
;PP-5030-1;FLATSE MEAR FL1;12;"FLATSE MEAR ";"PROCESO DELANTERO: UNIR TIRO SEGUN REFERENCIA
PUNTADAS POR PULGADAS P X P: 16
RECORRIDO OPERACIONAL DELANTERO : UNIR TIRO 60 X H, VER MUESTRA FISICA";0;0;0
;PP-5030-1;PLANA P2;13;PLANA;"PROCESO DELANTERO: FIJAR ABROCHADURA HILERAS CONTINUAS AL DELANTERO 
PUNTADAS POR PULGADAS P X P: 14
RECORRIDO OPERACIONAL DELANTERO : FIJAR ABROCHADURA HILERAS CONTINUAS 30 X H, VER MUESTRA FISICA";0;0;0
;PP-5030-1;COLLARIN (3 AGUJAS CON RECUBRIDOR) C7;14;COLLARIN (3 AGUJAS CON RECUBRIDOR);"PROCESO DELANTERO: FIJAR ABROCHADURA HILERAS CONTINUAS VERTICALMENTE EN EL DELANTERO, PARA FAJA COMPLETA SI LA REF ES ABIERTA EN LA PARTE INTIMA FIJAR PARTE INFERIOR UNIENDO PROTECTOR INTIMO 
PUNTADAS POR PULGADAS P X P: 16
RECORRIDO OPERACIONAL DELANTERO : FIGURADO ABROCHADURA 70 X H, VER MUESTRA FISICA";0;0;0
;PP-5030-1;BASS B2;15;BASS;"PROCESO DELANTERO: SE REMATA LA ABROCHADURA EN LA PARTE INFERIOR CUBRIENDO COSTURAS DE LA COLLARIN
PUNTADAS POR PULGADAS P X P: 20
RECORRIDO OPERACIONAL DELANTERO : REMATE DE ABROCHADURA DELANTERO, VER MUESTRA FISICA";0;0;0
;PP-5030-1;ALFILERADO A6;16;ALFILERADO;"PROCESO DELANTERO: ALFILERAR POSTERIOR CON POSTERIOR FORRO Y PIERNAS CON PIERNAS FORRO (REVISAR SI EL DISEÑO LLEVA LEVANTACOLA)SEGUN DISEÑO ENTREGAR REFERENCIA A PRODUCCION 
PUNTADAS POR PULGADAS P X P: 
RECORRIDO OPERACIONAL DELANTERO : ALFILERAR POSTERIOR X3, VER MUESTRA FISICA";0;0;0
;PP-5030-1;FILETEADORA F4;17;"FILETEADORA ";"PROCESO DELANTERO: FILETEAR POSTERIOR PARA FIJAR FORRO (PIERNAS)(Y MARQUILLAR SI EL DISEÑO LO REQUIERE) SEGUN REFERENCIA
PUNTADAS POR PULGADAS P X P: 12
RECORRIDO OPERACIONAL DELANTERO : FILETEAR POSTERIOR COMPLETO 50 X H, VER MUESTRA FISICA";0;0;0
;PP-5030-1;COLLARIN (3 AGUJAS CON RECUBRIDOR) C17;18;COLLARIN (3 AGUJAS CON RECUBRIDOR);"PROCESO DELANTERO: UNIR COLAS Y PIERNAS SEGUN DISEÑO, PIQUETES DE INDICACION TENER EN CUENTA (SI ES CON CIERRE DE ENTREPIERNA (SE UNE HASTA EL INICIO DE LA COLA O CUADRO DE CIERRE), CON PROTECTOR INTIMO ABIERTA DE ENTREPIERNA (SE DEJA ABIERTO 12 CM EN EL POSTERIOR), HUECO DE ENTREPÍERNA (LLEVA PIQUEES DE INDICACION O ES CERRADA LA ENTREPIERNA)
PUNTADAS POR PULGADAS P X P: 16
RECORRIDO OPERACIONAL DELANTERO : UNIR COLA Y PIERNA CON LA ESPALDA 45 X H, VER MUESTRA FISICA";0;0;0
;PP-5030-1;FLATSE MEAR FL6;19;"FLATSE MEAR ";"PROCESO DELANTERO: UNIR COSTADOS, SOBREPONER POSTERIOR SOBRE DELANTERO
PUNTADAS POR PULGADAS P X P: 
RECORRIDO OPERACIONAL DELANTERO : UNIR COSTADOS, VER MUESTRA FISICA";0;0;0
;PP-5030-1;COLLARIN (3 AGUJAS CON RECUBRIDOR) C4;20;COLLARIN (3 AGUJAS CON RECUBRIDOR);"PROCESO DELANTERO: FIJAR ENCAJE EN PIERNA Y COLOCAR ENCAJE EN IMPERIO (SUPERIOR) SI LA PRENDA LO REQUIERE),QUÉ LA PESTAÑA NO SEA SUPERIOR A 2mm PARA ENCAJE SILICONADO 5 CM Y SIN CAERCE DE LA MORA PARA EL ENCAJE CELESTIAL 3 CM
PUNTADAS POR PULGADAS P X P: 16
RECORRIDO OPERACIONAL DELANTERO : FIJAR ENCAJE CON FOLDER 75 X H, VER MUESTRA FISICA";0;0;0
;PP-5030-1;FLATSE MEAR FL3;21;"FLATSE MEAR ";"PROCESO DELANTERO: SE UNE LA ENTREPIERNA 
PUNTADAS POR PULGADAS P X P: 16
RECORRIDO OPERACIONAL DELANTERO : UNIR ENTREPIERNA 55 X H, VER MUESTRA FISICA";0;0;0
;PP-5030-1;FILETEADORA F19;22;"FILETEADORA ";"PROCESO DELANTERO: SE FILETEA LA PARTE SUPERIOR DEJANDO PAREJA LA ABROCHADURA HEMBRA Y MACHO, SE FILETEA DELANTERO Y POSTERIOR EN LA SISA TENIENDO EN CUENTA LA MEDIDA EXACTA DEL GAFETE 3X3 X 3/4
PUNTADAS POR PULGADAS P X P: 10
RECORRIDO OPERACIONAL DELANTERO : FILETEAR PARTE SUPERIOR Y ESPALDA, VER MUESTRA FISICA";0;0;0
;PP-5030-1;FILETEADORA FILETE PERLA HUECO ENTREP. F9;23;FILETEADORA FILETE PERLA HUECO ENTREP.;"PROCESO DELANTERO: FILETEAR HUECO DE ENTREPIERNA, PARA EMPAREJAR
PUNTADAS POR PULGADAS P X P: 18
RECORRIDO OPERACIONAL DELANTERO : FILETE PERLA, FILETEAR HUECO DE LA ENTREPIERNA, VER MUESTRA FISICA";0;0;0
;PP-5030-1;MANUAL M10;24;MANUAL;"PROCESO DELANTERO: VERIFICAR QUE LAS DISTANCIAS ENTRE COSTURAS DE LA ENTREPIERNA ESTEN PAREJAS Y ANEXAR AL PAQUETE EL ALETILLON PREPARADO CON EL CIERRE CORRESPONDIENTE A LA REFERENCIA Y TALLA
PUNTADAS POR PULGADAS P X P: 
RECORRIDO OPERACIONAL DELANTERO : VERIFICAR DISTANCIA DE COSTURAS Y ANEXAR ALETILLON, VER MUESTRA FISICA";0;0;0
;PP-5030-1;ZIG ZAG Z2;25;ZIG ZAG;"PROCESO DELANTERO: COLOCAR CIERRE CON ALETILLON EN EL HUECO DE ENTREPIERNA, SE DEJA EN FORMA DE CUADRO EN EL POSTERIOR, LOS PUNTEROS METALICOS QUEDAN AL ORILLO DEL INICIO Y DEL FINAL DEL HUECO DE LA ENTREPIERNA 
PUNTADAS POR PULGADAS P X P: ANCHO 0,4 LARGO 0,3 
RECORRIDO OPERACIONAL DELANTERO : FIJAR CIERRE ENTREPIERNA 35 X H, VER MUESTRA FISICA";0;0;0
;PP-5030-1;FILETEADORA FILETE PERLA ALETILLON F14;26;FILETEADORA FILETE PERLA ALETILLON;"PROCESO DELANTERO: FILETEAR ALETILLON DE ENTREPIERNA POR EL REVEZ PARTE POSTERIOR FINAL DE CIERRE
PUNTADAS POR PULGADAS P X P: 20
RECORRIDO OPERACIONAL DELANTERO : FILETE PERLA ALETILLON (EMPAREJAR) 200 X H, VER MUESTRA FISICA";0;0;0
;PP-5030-1;COLLARIN (2 AGUJAS SIN RECUBRIDOR) C8;27;COLLARIN (2 AGUJAS SIN RECUBRIDOR);"PROCESO DELANTERO: SESGAR PRENDA SEGUN REFERENCIA (SI TIENE VELCRO CON SESGO ALGODON)
PUNTADAS POR PULGADAS P X P: 16
RECORRIDO OPERACIONAL DELANTERO : SESGAR 75 X H, VER MUESTRA FISICA";0;0;0
;PP-5030-1;BASS B3;28;BASS;"PROCESO DELANTERO: FIJAR GAFETE SEGUN DISEÑO
PUNTADAS POR PULGADAS P X P: 20
RECORRIDO OPERACIONAL DELANTERO : UNIR GAFETE, VER MUESTRA FISICA";0;0;0
;PP-5030-1;PRESILLADORA PR2;29;PRESILLADORA;"PROCESO DELANTERO: SE PRESILLA DE ACUERDO A LA REF., VER MUESTRA FISICA (PRENDAS ABIERTAS EN LA PARTE INTIMA CON ABROCHADURA EN FRENTE LLEVA Z DE 9 MM CON ANEXO DE PASADORES PARA Z)
PUNTADAS POR PULGADAS P X P: 20
RECORRIDO OPERACIONAL DELANTERO : PRESILLAR COMPLETO 30X H, VER MUESTRA FISICA";0;0;0
;PP-5030-1;PRODUCCION TERMINADO P.T.;30;PRODUCCION TERMINADO;"PROCESO DELANTERO: SE ENTREGA PRENDA VERIFICANDO PAQUETE, TALLA, COLOR, CLIENTE Y MARQUILLA, SE ENTREGAN LOS PAQUETES COMPLETOS AL MODULO DE CALIDAD 
PUNTADAS POR PULGADAS P X P: 
RECORRIDO OPERACIONAL DELANTERO : ENTREGAR A CALIDAD, VER MUESTRA FISICA";0;0;0
